Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Pz_Col1,Pz_Col2
-423.266204833984,-113.825286865234,-260.036804199219,-4.7899603843689,-164.658233642578,-26.310037612915,-164.676376342773,42.6726951599121,-145.567443847656,25.900390625,-157.620193481445,37.6083183288574,-392.582855224609,-238.706146240234,-119.212135314941,19.1427917480469,-336.027587890625,-161.963928222656,-461.567230224609,-80.6948547363281,45.7421989440918,-7.90084934234619,-293.402587890625,-36.3288421630859,-55.4643402099609,-124.345489501953,-172.600189208984,-153.399291992188,-343.717498779297,-83.5321807861328,-162.808059692383,-93.2586669921875
-464.386474609375,-92.018310546875,-305.209869384766,-12.6313991546631,-219.962478637695,-47.6509017944336,-226.423873901367,51.203010559082,-180.963684082031,-2.34698796272278,-135.463531494141,-18.082670211792,-252.234893798828,-256.119567871094,-98.4034576416016,-23.7339687347412,-202.695495605469,-234.800415039062,-452.026763916016,-77.8712768554688,-40.1473236083984,-44.7442054748535,-297.0244140625,-34.2597236633301,20.7992324829102,-164.473861694336,-114.804313659668,-180.046264648438,-396.701568603516,-92.3842468261719,-118.206657409668,-182.961181640625
-460.938568115234,-126.581840515137,-334.528869628906,-66.0646896362305,-256.155456542969,-45.7979927062988,-315.824890136719,-21.6984272003174,-223.074066162109,-37.5620918273926,-112.669822692871,-82.8815841674805,-195.870849609375,-293.236267089844,-130.810394287109,-87.9933471679688,-193.860443115234,-302.320617675781,-439.196960449219,-121.481025695801,-87.9666976928711,-84.3693008422852,-324.636291503906,-72.3475723266602,-1.31398606300354,-183.588409423828,-154.222793579102,-139.193603515625,-395.473510742188,-133.807098388672,-118.963394165039,-228.691619873047
-394.216094970703,-190.057525634766,-320.955505371094,-132.738998413086,-218.757415771484,-68.1072006225586,-375.590423583984,-98.3097076416016,-203.565231323242,-58.6151123046875,-116.918144226074,-123.064933776855,-197.10237121582,-220.664627075195,-163.621307373047,-112.48201751709,-171.787292480469,-165.481262207031,-404.539398193359,-131.768371582031,-63.8394317626953,-123.241584777832,-358.816192626953,-115.465660095215,-69.6660461425781,-188.531814575195,-214.53515625,-94.0285034179688,-332.103790283203,-211.81071472168,-115.199851989746,-159.285491943359
-307.997222900391,-192.016128540039,-241.268539428711,-187.337066650391,-128.576599121094,-109.876327514648,-315.615783691406,-100.919380187988,-94.2469100952148,-68.5846786499023,-55.3628349304199,-61.9730567932129,-170.174865722656,-76.2739486694336,-119.317733764648,-44.2895011901855,-187.800735473633,43.1698112487793,-324.602630615234,-105.079849243164,-17.4789600372314,-115.121887207031,-294.835052490234,-111.538047790527,-74.7770843505859,-152.487579345703,-195.571502685547,-66.8418426513672,-255.98957824707,-235.5048828125,-71.8945922851562,-33.5827941894531
-276.153961181641,-150.007171630859,-169.519485473633,-191.052749633789,-59.6167449951172,-102.579490661621,-215.765838623047,-80.6884689331055,-10.0360736846924,-60.0556678771973,24.0833549499512,8.13987445831299,-207.092620849609,2.79050898551941,-82.8028182983398,25.0310554504395,-254.909118652344,86.2732315063477,-284.195953369141,-83.9306716918945,-1.28632259368896,-54.8485527038574,-216.622787475586,-80.7199249267578,-129.92106628418,-94.0488586425781,-111.832450866699,-1.45484757423401,-247.150115966797,-168.394760131836,-14.1450710296631,3.82010841369629
-289.029937744141,-147.247680664062,-157.695709228516,-176.677734375,-69.1923446655273,-55.7728080749512,-186.368225097656,-101.946174621582,-16.6056861877441,-46.6180877685547,60.5839691162109,-19.8051910400391,-217.834396362305,7.71296977996826,-48.1147155761719,-9.95475578308105,-143.676971435547,32.8761825561523,-291.944549560547,-57.7572898864746,-39.5835113525391,-8.61830711364746,-203.312316894531,-82.6336669921875,-217.808837890625,-95.1895217895508,-39.450309753418,33.5342712402344,-278.566314697266,-143.837936401367,67.0044860839844,-44.9473304748535
-292.944976806641,-129.640518188477,-159.998474121094,-177.480941772461,-113.798500061035,-17.9098205566406,-159.981918334961,-109.751152038574,-45.0568885803223,-11.3102083206177,113.095474243164,-54.0251502990723,-137.961044311523,2.65209770202637,32.7397155761719,-47.6394577026367,-11.1012153625488,49.0662536621094,-245.816650390625,-15.1583700180054,-90.2743606567383,25.776424407959,-172.429275512695,-76.7133407592773,-177.140533447266,-155.300598144531,-51.954517364502,8.05503559112549,-241.075714111328,-172.244491577148,140.565353393555,-98.0450210571289
-250.53759765625,-61.1485061645508,-129.657669067383,-148.062881469727,-93.8215866088867,0.70539116859436,-88.4674682617188,-70.6404342651367,-36.2207489013672,50.7866325378418,157.434707641602,-37.2846336364746,-145.900588989258,9.65802097320557,73.9429473876953,-19.3605422973633,-92.370964050293,55.7980804443359,-168.415969848633,33.1320686340332,-72.2813568115234,54.1368942260742,-108.134590148926,-20.5515975952148,-74.4704818725586,-164.646957397461,-105.611892700195,9.27969074249268,-149.165100097656,-124.433204650879,120.55281829834,-138.47021484375
-174.857055664062,-25.4107456207275,-61.7795181274414,-117.372756958008,-32.5053100585938,15.6900815963745,-15.7828903198242,-69.1355438232422,5.22309541702271,59.6006202697754,116.05037689209,-53.777473449707,-226.31330871582,-2.76100087165833,50.1520042419434,-44.5564117431641,-173.12809753418,-22.909330368042,-120.799423217773,42.5770721435547,-13.7328262329102,33.7518730163574,-63.0131378173828,0.240718320012093,-66.1692123413086,-108.330444335938,-125.175132751465,13.22629737854,-93.2944259643555,-66.4506454467773,14.9302797317505,-164.685791015625
-113.825286865234,-15.8668432235718,-4.7899603843689,-130.066787719727,-26.310037612915,43.6440696716309,42.6726951599121,-99.9694061279297,25.900390625,21.1200790405273,37.6083183288574,-90.6904983520508,-238.706146240234,-42.2521209716797,19.1427917480469,-100.227058410645,-161.963928222656,-48.907901763916,-80.6948547363281,7.0318021774292,-7.90084934234619,10.3501224517822,-36.3288421630859,-24.422815322876,-124.345489501953,-82.2745895385742,-153.399291992188,-14.622013092041,-83.5321807861328,-73.5705032348633,-93.2586669921875,-167.24755859375
-92.018310546875,17.2346324920654,-12.6313991546631,-108.149223327637,-47.6509017944336,64.8823928833008,51.203010559082,-62.4244995117188,-2.34698796272278,40.0695610046387,-18.082670211792,-60.8889198303223,-256.119567871094,-36.9236869812012,-23.7339687347412,-48.7951812744141,-234.800415039062,53.5763778686523,-77.8712768554688,10.9430284500122,-44.7442054748535,34.654972076416,-34.2597236633301,-9.62161350250244,-164.473861694336,-87.0866546630859,-180.046264648438,4.1396803855896,-92.3842468261719,-50.1730613708496,-182.961181640625,-136.493240356445
-126.581840515137,41.3927230834961,-66.0646896362305,-40.9366416931152,-45.7979927062988,58.8990058898926,-21.6984272003174,17.289478302002,-37.5620918273926,106.000907897949,-82.8815841674805,12.2230634689331,-293.236267089844,22.8213329315186,-87.9933471679688,51.1856269836426,-302.320617675781,142.370788574219,-121.481025695801,50.462459564209,-84.3693008422852,47.9433441162109,-72.3475723266602,20.6866474151611,-183.588409423828,-52.8839454650879,-139.193603515625,37.9375038146973,-133.807098388672,-5.33511209487915,-228.691619873047,-82.8943176269531
-190.057525634766,67.7913970947266,-132.738998413086,-5.53538036346436,-68.1072006225586,53.3721580505371,-98.3097076416016,72.5029067993164,-58.6151123046875,140.311080932617,-123.064933776855,54.1311378479004,-220.664627075195,4.83084154129028,-112.48201751709,82.9121551513672,-165.481262207031,52.3797912597656,-131.768371582031,57.0388069152832,-123.241584777832,28.8383731842041,-115.465660095215,47.2438774108887,-188.531814575195,0.765576124191284,-94.0285034179688,-31.1109485626221,-211.81071472168,7.75071477890015,-159.285491943359,-71.1402587890625
-192.016128540039,111.721946716309,-187.337066650391,18.3750419616699,-109.876327514648,51.8334999084473,-100.919380187988,107.755683898926,-68.5846786499023,135.461456298828,-61.9730567932129,54.2582817077637,-76.2739486694336,-106.370811462402,-44.2895011901855,61.3182640075684,43.1698112487793,-121.921852111816,-105.079849243164,74.2572784423828,-115.121887207031,18.1401901245117,-111.538047790527,99.7573623657227,-152.487579345703,17.5635395050049,-66.8418426513672,-131.235992431641,-235.5048828125,20.9227409362793,-33.5827941894531,-97.1818923950195
-150.007171630859,113.576271057129,-191.052749633789,48.7634429931641,-102.579490661621,32.9027709960938,-80.6884689331055,102.748802185059,-60.0556678771973,114.790504455566,8.13987445831299,45.178783416748,2.79050898551941,-124.674423217773,25.0310554504395,35.7060966491699,86.2732315063477,-106.580558776855,-83.9306716918945,112.230178833008,-54.8485527038574,17.5158004760742,-80.7199249267578,118.872840881348,-94.0488586425781,1.28007996082306,-1.45484757423401,-93.7719955444336,-168.394760131836,0.686762034893036,3.82010841369629,-69.5576858520508
-147.247680664062,84.4308776855469,-176.677734375,33.0518608093262,-55.7728080749512,27.3333358764648,-101.946174621582,53.360034942627,-46.6180877685547,77.0617828369141,-19.8051910400391,33.4982261657715,7.71296977996826,-6.12637567520142,-9.95475578308105,18.3235340118408,32.8761825561523,64.3086395263672,-57.7572898864746,104.228965759277,-8.61830711364746,27.0623836517334,-82.6336669921875,88.0543670654297,-95.1895217895508,-8.44302558898926,33.5342712402344,35.6214752197266,-143.837936401367,-42.7890586853027,-44.9473304748535,-6.97694301605225
-129.640518188477,65.7532348632812,-177.480941772461,-17.6892929077148,-17.9098205566406,47.7633056640625,-109.751152038574,-8.02628421783447,-11.3102083206177,17.9458522796631,-54.0251502990723,16.3356037139893,2.65209770202637,103.635589599609,-47.6394577026367,10.9412965774536,49.0662536621094,135.903732299805,-15.1583700180054,56.4449615478516,25.776424407959,49.0274848937988,-76.7133407592773,54.3984680175781,-155.300598144531,18.2333202362061,8.05503559112549,82.9587097167969,-172.244491577148,-30.0804271697998,-98.0450210571289,29.5542240142822
-61.1485061645508,32.1264533996582,-148.062881469727,-37.7256736755371,0.70539116859436,56.0934715270996,-70.6404342651367,-67.2260360717773,50.7866325378418,-6.27220678329468,-37.2846336364746,28.4319076538086,9.65802097320557,175.380081176758,-19.3605422973633,30.8346881866455,55.7980804443359,155.531875610352,33.1320686340332,0.559258103370667,54.1368942260742,58.7348480224609,-20.5515975952148,1.72318124771118,-164.646957397461,56.5037956237793,9.27969074249268,61.516227722168,-124.433204650879,18.333797454834,-138.47021484375,80.5552825927734
-25.4107456207275,24.5278606414795,-117.372756958008,-0.252942562103271,15.6900815963745,68.2957077026367,-69.1355438232422,-60.9969596862793,59.6006202697754,49.6907196044922,-53.777473449707,62.5957717895508,-2.76100087165833,225.215026855469,-44.5564117431641,64.9915008544922,-22.909330368042,212.624313354492,42.5770721435547,-3.14990854263306,33.7518730163574,62.1727104187012,0.240718320012093,-19.7528476715088,-108.330444335938,63.2199630737305,13.22629737854,67.0147857666016,-66.4506454467773,93.5288925170898,-164.685791015625,124.247718811035
-15.8668432235718,82.7048873901367,-130.066787719727,49.839469909668,43.6440696716309,112.615943908691,-99.9694061279297,31.2605838775635,21.1200790405273,111.672332763672,-90.6904983520508,58.7362976074219,-42.2521209716797,174.609741210938,-100.227058410645,56.6400299072266,-48.907901763916,147.280426025391,7.0318021774292,73.4311981201172,10.3501224517822,75.1827163696289,-24.422815322876,42.3862991333008,-82.2745895385742,62.0644607543945,-14.622013092041,40.3518218994141,-73.5705032348633,163.614959716797,-167.24755859375,90.5536956787109
17.2346324920654,102.380401611328,-108.149223327637,61.5213623046875,64.8823928833008,146.403549194336,-62.4244995117188,108.336250305176,40.0695610046387,143.858703613281,-60.8889198303223,35.9223823547363,-36.9236869812012,87.2588043212891,-48.7951812744141,17.8872699737549,53.5763778686523,18.5307426452637,10.9430284500122,84.32958984375,34.654972076416,76.1559066772461,-9.62161350250244,76.3547897338867,-87.0866546630859,60.2593727111816,4.1396803855896,-34.7576332092285,-50.1730613708496,125.11988067627,-136.493240356445,59.1863212585449
41.3927230834961,65.1560897827148,-40.9366416931152,80.7325820922852,58.8990058898926,163.164428710938,17.289478302002,144.280975341797,106.000907897949,193.289260864258,12.2230634689331,37.8048973083496,22.8213329315186,118.198707580566,51.1856269836426,0.78583699464798,142.370788574219,72.1133117675781,50.462459564209,26.02414894104,47.9433441162109,72.1424560546875,20.6866474151611,49.0205383300781,-52.8839454650879,14.4987230300903,37.9375038146973,-29.5900001525879,-5.33511209487915,100.971961975098,-82.8943176269531,97.0225448608398
67.7913970947266,130.68327331543,-5.53538036346436,146.868347167969,53.3721580505371,213.974349975586,72.5029067993164,165.700210571289,140.311080932617,212.453460693359,54.1311378479004,24.368803024292,4.83084154129028,195.780853271484,82.9121551513672,-9.42835903167725,52.3797912597656,213.008285522461,57.0388069152832,131.472839355469,28.8383731842041,97.9109878540039,47.2438774108887,71.113410949707,0.765576124191284,-19.3029594421387,-31.1109485626221,58.0918807983398,7.75071477890015,262.245910644531,-71.1402587890625,107.681335449219
111.721946716309,329.892547607422,18.3750419616699,209.101577758789,51.8334999084473,284.791381835938,107.755683898926,136.333114624023,135.461456298828,186.715148925781,54.2582817077637,-21.718807220459,-106.370811462402,194.510192871094,61.3182640075684,-19.832592010498,-121.921852111816,220.490692138672,74.2572784423828,361.007598876953,18.1401901245117,133.566604614258,99.7573623657227,152.029434204102,17.5635395050049,9.81806087493896,-131.235992431641,102.533134460449,20.9227409362793,460.418518066406,-97.1818923950195,45.7967758178711
113.576271057129,506.063812255859,48.7634429931641,263.793273925781,32.9027709960938,344.685180664062,102.748802185059,109.947326660156,114.790504455566,218.587524414062,45.178783416748,-55.2846832275391,-124.674423217773,167.16325378418,35.7060966491699,-14.3358459472656,-106.580558776855,141.45735168457,112.230178833008,473.627319335938,17.5158004760742,145.316711425781,118.872840881348,226.083938598633,1.28007996082306,1.78965520858765,-93.7719955444336,73.6138610839844,0.686762034893036,559.624572753906,-69.5576858520508,-14.4933595657349
84.4308776855469,585.146728515625,33.0518608093262,320.344329833984,27.3333358764648,397.668365478516,53.360034942627,162.99885559082,77.0617828369141,286.883087158203,33.4982261657715,-51.5312995910645,-6.12637567520142,161.521240234375,18.3235340118408,0.958329319953918,64.3086395263672,123.15998840332,104.228965759277,482.706665039062,27.0623836517334,147.928863525391,88.0543670654297,249.736038208008,-8.44302558898926,-35.8293037414551,35.6214752197266,39.0685081481934,-42.7890586853027,631.410949707031,-6.97694301605225,-24.1849060058594
65.7532348632812,621.707702636719,-17.6892929077148,322.97509765625,47.7633056640625,393.338317871094,-8.02628421783447,223.728652954102,17.9458522796631,292.39794921875,16.3356037139893,2.28793859481812,103.635589599609,185.038330078125,10.9412965774536,42.8147125244141,135.903732299805,223.964431762695,56.4449615478516,495.228332519531,49.0274848937988,147.718826293945,54.3984680175781,227.860015869141,18.2333202362061,23.0839424133301,82.9587097167969,75.6686172485352,-30.0804271697998,665.321594238281,29.5542240142822,27.7111034393311
32.1264533996582,625.323913574219,-37.7256736755371,296.805114746094,56.0934715270996,326.774017333984,-67.2260360717773,251.416519165039,-6.27220678329468,250.946228027344,28.4319076538086,85.3048934936523,175.380081176758,272.186157226562,30.8346881866455,89.3453598022461,155.531875610352,352.572906494141,0.559258103370667,503.954223632812,58.7348480224609,128.018127441406,1.72318124771118,251.438247680664,56.5037956237793,84.5834197998047,61.516227722168,170.567687988281,18.333797454834,606.846435546875,80.5552825927734,100.581565856934
24.5278606414795,563.144348144531,-0.252942562103271,310.72900390625,68.2957077026367,305.745361328125,-60.9969596862793,296.943054199219,49.6907196044922,210.204513549805,62.5957717895508,118.326515197754,225.215026855469,332.687042236328,64.9915008544922,87.6075134277344,212.624313354492,328.724914550781,-3.14990854263306,491.573394775391,62.1727104187012,99.5188217163086,-19.7528476715088,326.441680908203,63.2199630737305,38.8566551208496,67.0147857666016,208.207138061523,93.5288925170898,518.904174804688,124.247718811035,110.193229675293
82.7048873901367,473.370300292969,49.839469909668,331.720703125,112.615943908691,313.320831298828,31.2605838775635,338.721862792969,111.672332763672,183.837478637695,58.7362976074219,97.3546447753906,174.609741210938,281.693664550781,56.6400299072266,92.9815673828125,147.280426025391,219.169036865234,73.4311981201172,442.035339355469,75.1827163696289,69.856201171875,42.3862991333008,335.538818359375,62.0644607543945,42.9108924865723,40.3518218994141,184.748992919922,163.614959716797,453.814910888672,90.5536956787109,92.4127655029297
102.380401611328,404.135223388672,61.5213623046875,319.102935791016,146.403549194336,248.697738647461,108.336250305176,326.685668945312,143.858703613281,166.772796630859,35.9223823547363,106.017601013184,87.2588043212891,262.199523925781,17.8872699737549,142.36799621582,18.5307426452637,257.439910888672,84.32958984375,363.928344726562,76.1559066772461,31.8735656738281,76.3547897338867,278.676940917969,60.2593727111816,138.950836181641,-34.7576332092285,221.758636474609,125.11988067627,377.113983154297,59.1863212585449,141.663772583008
65.1560897827148,330.384307861328,80.7325820922852,277.709594726562,163.164428710938,177.024200439453,144.280975341797,268.582763671875,193.289260864258,144.673904418945,37.8048973083496,133.436569213867,118.198707580566,340.320678710938,0.78583699464798,150.554809570312,72.1133117675781,347.229370117188,26.02414894104,302.474578857422,72.1424560546875,7.37595748901367,49.0205383300781,224.748489379883,14.4987230300903,134.61946105957,-29.5900001525879,294.375427246094,100.971961975098,269.268707275391,97.0225448608398,205.405288696289
130.68327331543,244.609451293945,146.868347167969,220.39192199707,213.974349975586,153.219818115234,165.700210571289,195.022445678711,212.453460693359,133.293792724609,24.368803024292,129.881134033203,195.780853271484,368.678527832031,-9.42835903167725,123.221992492676,213.008285522461,298.325958251953,131.472839355469,254.649368286133,97.9109878540039,9.81650924682617,71.113410949707,171.059326171875,-19.3029594421387,43.1146125793457,58.0918807983398,279.059295654297,262.245910644531,188.82763671875,107.681335449219,233.237014770508
329.892547607422,197.418899536133,209.101577758789,194.50407409668,284.791381835938,116.204658508301,136.333114624023,154.645904541016,186.715148925781,135.144836425781,-21.718807220459,164.42643737793,194.510192871094,342.307403564453,-19.832592010498,156.031982421875,220.490692138672,265.760131835938,361.007598876953,215.08332824707,133.566604614258,29.1049976348877,152.029434204102,140.162826538086,9.81806087493896,38.6854019165039,102.533134460449,208.011566162109,460.418518066406,185.971206665039,45.7967758178711,286.745483398438
506.063812255859,197.072952270508,263.793273925781,218.691848754883,344.685180664062,108.857864379883,109.947326660156,177.986694335938,218.587524414062,139.963455200195,-55.2846832275391,237.304077148438,167.16325378418,346.540863037109,-14.3358459472656,200.394515991211,141.45735168457,321.279937744141,473.627319335938,197.043090820312,145.316711425781,69.4802398681641,226.083938598633,144.024139404297,1.78965520858765,74.6833190917969,73.6138610839844,183.266189575195,559.624572753906,212.583389282227,-14.4933595657349,331.248016357422
585.146728515625,184.382797241211,320.344329833984,237.244033813477,397.668365478516,165.767913818359,162.99885559082,212.693649291992,286.883087158203,164.581268310547,-51.5312995910645,205.218887329102,161.521240234375,295.42236328125,0.958329319953918,140.335556030273,123.15998840332,254.542663574219,482.706665039062,161.215713500977,147.928863525391,101.406059265137,249.736038208008,131.60090637207,-35.8293037414551,28.2913017272949,39.0685081481934,179.639831542969,631.410949707031,192.479537963867,-24.1849060058594,282.742279052734
621.707702636719,122.329147338867,322.97509765625,206.490570068359,393.338317871094,180.332946777344,223.728652954102,192.736434936523,292.39794921875,178.287445068359,2.28793859481812,100.593971252441,185.038330078125,162.657073974609,42.8147125244141,32.2933616638184,223.964431762695,94.5694274902344,495.228332519531,94.7650985717773,147.718826293945,80.9839553833008,227.860015869141,106.629608154297,23.0839424133301,-15.103892326355,75.6686172485352,119.101280212402,665.321594238281,123.349082946777,27.7111034393311,200.216156005859
625.323913574219,59.8245162963867,296.805114746094,137.360549926758,326.774017333984,146.749572753906,251.416519165039,146.849746704102,250.946228027344,164.424560546875,85.3048934936523,86.5827713012695,272.186157226562,96.1144638061523,89.3453598022461,15.8964052200317,352.572906494141,63.966480255127,503.954223632812,52.5873222351074,128.018127441406,48.9281425476074,251.438247680664,98.0074691772461,84.5834197998047,38.4828300476074,170.567687988281,43.4554138183594,606.846435546875,84.8878173828125,100.581565856934,159.783325195312
563.144348144531,64.8833465576172,310.72900390625,87.4775390625,305.745361328125,151.00146484375,296.943054199219,124.417808532715,210.204513549805,172.646102905273,118.326515197754,118.823951721191,332.687042236328,130.77653503418,87.6075134277344,71.0897903442383,328.724914550781,129.229202270508,491.573394775391,44.4913749694824,99.5188217163086,57.4449195861816,326.441680908203,97.3755416870117,38.8566551208496,78.3058013916016,208.207138061523,74.6010208129883,518.904174804688,139.607864379883,110.193229675293,144.78466796875
473.370300292969,111.78254699707,331.720703125,100.833061218262,313.320831298828,172.482192993164,338.721862792969,89.4418182373047,183.837478637695,169.533264160156,97.3546447753906,99.0000305175781,281.693664550781,154.319763183594,92.9815673828125,97.0353622436523,219.169036865234,122.89624786377,442.035339355469,35.2037887573242,69.856201171875,81.7024078369141,335.538818359375,103.863540649414,42.9108924865723,33.747428894043,184.748992919922,172.773284912109,453.814910888672,218.062652587891,92.4127655029297,114.240592956543
404.135223388672,128.317749023438,319.102935791016,130.382766723633,248.697738647461,172.650009155273,326.685668945312,35.0528793334961,166.772796630859,129.074081420898,106.017601013184,78.0539093017578,262.199523925781,110.9619140625,142.36799621582,92.0802383422852,257.439910888672,42.9429664611816,363.928344726562,21.9716606140137,31.8735656738281,85.4648590087891,278.676940917969,94.0073089599609,138.950836181641,27.4763278961182,221.758636474609,143.817092895508,377.113983154297,217.877532958984,141.663772583008,38.6532974243164
330.384307861328,105.331665039062,277.709594726562,123.289909362793,177.024200439453,164.175796508789,268.582763671875,34.1905784606934,144.673904418945,133.699554443359,133.436569213867,71.9917831420898,340.320678710938,50.5578498840332,150.554809570312,75.0322265625,347.229370117188,10.3875045776367,302.474578857422,15.7809400558472,7.37595748901367,61.2018547058105,224.748489379883,61.4076690673828,134.61946105957,95.4791641235352,294.375427246094,11.138032913208,269.268707275391,160.13557434082,205.405288696289,-54.3653106689453
244.609451293945,73.1128616333008,220.39192199707,108.360290527344,153.219818115234,160.893203735352,195.022445678711,73.1583023071289,133.293792724609,168.325653076172,129.881134033203,41.8284149169922,368.678527832031,26.3417224884033,123.221992492676,46.1447715759277,298.325958251953,36.0035743713379,254.649368286133,13.7723455429077,9.81650924682617,32.7317008972168,171.059326171875,66.1750640869141,43.1146125793457,114.382637023926,279.059295654297,3.56621432304382,188.82763671875,116.885963439941,233.237014770508,-115.030494689941
197.418899536133,54.202091217041,194.50407409668,112.705451965332,116.204658508301,169.807342529297,154.645904541016,84.3082122802734,135.144836425781,161.793594360352,164.42643737793,6.11026430130005,342.307403564453,6.50341463088989,156.031982421875,33.8729782104492,265.760131835938,7.26373291015625,215.08332824707,11.2307767868042,29.1049976348877,34.5950508117676,140.162826538086,85.5177536010742,38.6854019165039,69.0698547363281,208.011566162109,105.974670410156,185.971206665039,100.997093200684,286.745483398438,-148.446578979492
197.072952270508,48.1286697387695,218.691848754883,105.026084899902,108.857864379883,144.88020324707,177.986694335938,83.0870132446289,139.963455200195,140.605224609375,237.304077148438,-12.357518196106,346.540863037109,-12.1028861999512,200.394515991211,24.0407772064209,321.279937744141,-13.546537399292,197.043090820312,-7.76750946044922,69.4802398681641,33.6956024169922,144.024139404297,37.2788429260254,74.6833190917969,48.4808235168457,183.266189575195,146.357727050781,212.583389282227,78.566650390625,331.248016357422,-122.545204162598
184.382797241211,20.5522842407227,237.244033813477,55.767333984375,165.767913818359,62.3695983886719,212.693649291992,73.1585464477539,164.581268310547,117.126045227051,205.218887329102,2.35508346557617,295.42236328125,53.9750938415527,140.335556030273,12.9862976074219,254.542663574219,102.786972045898,161.215713500977,-46.2845001220703,101.406059265137,-15.3826589584351,131.60090637207,-27.9088459014893,28.2913017272949,47.1009178161621,179.639831542969,165.847122192383,192.479537963867,38.4528160095215,282.742279052734,-8.38149547576904
122.329147338867,-34.5189437866211,206.490570068359,3.87501573562622,180.332946777344,20.508113861084,192.736434936523,29.218053817749,178.287445068359,102.458488464355,100.593971252441,31.4164657592773,162.657073974609,134.590530395508,32.2933616638184,40.4403076171875,94.5694274902344,165.254272460938,94.7650985717773,-62.5909118652344,80.9839553833008,-56.6875839233398,106.629608154297,-42.7593269348145,-15.103892326355,-1.10859858989716,119.101280212402,205.23078918457,123.349082946777,18.1175231933594,200.216156005859,59.6530723571777
59.8245162963867,-66.8993835449219,137.360549926758,5.98189115524292,146.749572753906,54.9424057006836,146.849746704102,-3.86776494979858,164.424560546875,126.271278381348,86.5827713012695,7.66380596160889,96.1144638061523,61.0468368530273,15.8964052200317,45.2281799316406,63.966480255127,-5.15573740005493,52.5873222351074,-53.906322479248,48.9281425476074,-35.308837890625,98.0074691772461,-52.4895248413086,38.4828300476074,-76.6150894165039,43.4554138183594,148.738662719727,84.8878173828125,13.6202211380005,159.783325195312,-16.8569316864014
64.8833465576172,-50.4526252746582,87.4775390625,30.9681072235107,151.00146484375,65.8482055664062,124.417808532715,11.1971893310547,172.646102905273,123.052856445312,118.823951721191,-33.4300270080566,130.77653503418,-81.3780212402344,71.0897903442383,-6.05884504318237,129.229202270508,-182.040374755859,44.4913749694824,-67.1869125366211,57.4449195861816,-8.34116744995117,97.3755416870117,-55.4432754516602,78.3058013916016,-76.144775390625,74.6010208129883,24.3552894592285,139.607864379883,-8.09347724914551,144.78466796875,-111.468223571777
111.78254699707,-23.4349594116211,100.833061218262,31.1873989105225,172.482192993164,29.1867408752441,89.4418182373047,41.5068397521973,169.533264160156,68.151611328125,99.0000305175781,-12.8166055679321,154.319763183594,-103.772499084473,97.0353622436523,-10.2126693725586,122.89624786377,-148.09391784668,35.2037887573242,-73.7893447875977,81.7024078369141,-32.9273567199707,103.863540649414,-9.76769256591797,33.747428894043,12.5491561889648,172.773284912109,-25.3916816711426,218.062652587891,-27.1208477020264,114.240592956543,-120.581108093262
128.317749023438,-45.0234642028809,130.382766723633,23.6515216827393,172.650009155273,4.9091944694519,35.0528793334961,34.040885925293,129.074081420898,39.1838226318359,78.0539093017578,6.17313718795776,110.9619140625,-41.7750053405762,92.0802383422852,13.7590188980103,42.9429664611816,-25.9388637542725,21.9716606140137,-49.1052207946777,85.4648590087891,-59.3945083618164,94.0073089599609,18.2346591949463,27.4763278961182,51.9908866882324,143.817092895508,9.75328540802002,217.877532958984,-62.7361259460449,38.6532974243164,-118.98104095459
105.331665039062,-108.034423828125,123.289909362793,-3.72520446777344,164.175796508789,6.55418252944946,34.1905784606934,-40.627628326416,133.699554443359,31.0831146240234,71.9917831420898,-49.1930770874023,50.5578498840332,-35.6662139892578,75.0322265625,-39.5773162841797,10.3875045776367,-39.8484230041504,15.7809400558472,-60.5838928222656,61.2018547058105,-13.6270294189453,61.4076690673828,-18.1328372955322,95.4791641235352,-11.6337203979492,11.138032913208,57.7462997436523,160.13557434082,-130.928573608398,-54.3653106689453,-181.656677246094
73.1128616333008,-128.805480957031,108.360290527344,-61.512825012207,160.893203735352,29.5267772674561,73.1583023071289,-124.124961853027,168.325653076172,13.4789781570435,41.8284149169922,-127.752029418945,26.3417224884033,-129.972854614258,46.1447715759277,-124.455436706543,36.0035743713379,-198.584976196289,13.7723455429077,-83.8808135986328,32.7317008972168,73.4442443847656,66.1750640869141,-44.1204948425293,114.382637023926,-56.9626235961914,3.56621432304382,48.2303199768066,116.885963439941,-148.595184326172,-115.030494689941,-265.5625
