Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F8_Col1,F8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
7.46305227279663,-43.0554084777832,-73.378776550293,-7.01482772827148,-21.274694442749,-4.72244262695312,-63.485050201416,10.5859403610229,68.8999557495117,-130.257461547852,-37.3538131713867,-116.03254699707,-50.8059272766113,-81.8198471069336,-62.3051528930664,-90.2490539550781,-93.2038040161133,-56.9312744140625,-82.8977737426758,-31.6066017150879,-57.5869216918945,-92.4469528198242,-38.9595794677734,-120.883941650391,29.4924259185791,18.0378723144531,18.0202960968018,-40.9846534729004
25.5181179046631,10.4764804840088,-28.1636714935303,-44.1752891540527,33.9115028381348,-42.6573600769043,-41.7776107788086,-61.3986015319824,89.2883529663086,-129.843963623047,-24.9956970214844,-109.305809020996,-41.8814315795898,-104.99649810791,-8.81310367584229,-119.317642211914,-86.6661758422852,-111.217086791992,-40.9396896362305,-87.019660949707,-35.0920829772949,-105.173454284668,-15.8848438262939,-114.124702453613,58.0652770996094,-7.40560960769653,-22.4980525970459,-38.5545043945312
24.0370674133301,47.3926200866699,-34.1743431091309,-79.0156707763672,47.89599609375,-60.0052719116211,-63.1385726928711,-88.3061676025391,25.5543956756592,-73.9660873413086,-15.7981719970703,-49.3900413513184,-57.2771987915039,-110.961769104004,-11.5461387634277,-80.6021575927734,-88.002555847168,-101.804763793945,-54.938907623291,-126.929664611816,-10.6421194076538,-50.8813629150391,-38.9006690979004,-93.9973526000977,52.8750762939453,-17.502010345459,-69.0948867797852,-5.52663850784302
0.975201725959778,26.1572856903076,-45.2934761047363,-43.4764862060547,31.9643363952637,-43.7124710083008,-31.1186294555664,-24.2774810791016,-59.6536293029785,-45.6991577148438,-52.8043098449707,-5.55065679550171,-92.5570220947266,-90.2264862060547,-71.3803787231445,-13.7675848007202,-127.609405517578,-38.8826789855957,-39.0338249206543,-81.4867248535156,-62.8073463439941,-36.1524620056152,-84.1015472412109,-85.0072708129883,22.9237957000732,-8.09968090057373,-94.0526351928711,-0.932529628276825
-3.86019611358643,8.46216678619385,-38.2146148681641,0.287650913000107,46.8794021606445,-70.1181411743164,3.7539267539978,14.2110443115234,-101.676536560059,-103.493644714355,-149.502044677734,-59.4098472595215,-164.020965576172,-74.1845245361328,-166.845886230469,-35.495979309082,-190.619735717773,-22.9500541687012,-33.7814254760742,-28.6133422851562,-162.809432983398,-74.1318359375,-102.217475891113,-99.6108169555664,29.6668758392334,-6.85429382324219,-109.948883056641,-44.2366714477539
72.4666442871094,2.59747624397278,-29.6694583892822,-15.6313028335571,61.3965606689453,-91.8722305297852,-9.20562171936035,1.97471964359283,-116.748260498047,-131.641738891602,-202.211654663086,-121.388565063477,-201.711090087891,-78.074821472168,-264.627319335938,-120.691291809082,-184.579772949219,-72.5512008666992,-65.7373580932617,-24.5469837188721,-186.328186035156,-80.4864501953125,-99.4705200195312,-96.0173187255859,63.1062545776367,-8.25181770324707,-97.2983932495117,-38.5544662475586
122.828651428223,-23.836483001709,-10.8423748016357,-50.8888092041016,50.2317733764648,-8.55264854431152,2.10659384727478,-24.9584941864014,-100.290985107422,-62.7930335998535,-162.895233154297,-80.4567794799805,-158.880645751953,-79.1531066894531,-257.621551513672,-148.860076904297,-124.048622131348,-102.617301940918,-39.5246315002441,-32.3848571777344,-143.35676574707,-60.7640151977539,-84.0619735717773,-76.480842590332,76.1698989868164,22.7676734924316,-72.845458984375,56.8032531738281
51.5893669128418,-22.3448543548584,2.85324597358704,-42.9493217468262,46.465576171875,79.3157806396484,8.19949054718018,-38.6932106018066,-75.5167694091797,23.8174343109131,-122.019538879395,-10.9461917877197,-111.596153259277,-46.952205657959,-148.285491943359,-95.813850402832,-85.4731597900391,-76.1267166137695,-4.44465780258179,-17.4905223846436,-105.430404663086,-37.0142478942871,-85.3624954223633,-57.5052642822266,66.8259887695312,71.41357421875,-78.5192413330078,143.848999023438
-33.063102722168,34.4102020263672,-13.6954860687256,-19.0459480285645,37.0219039916992,64.8669738769531,-21.3487071990967,-7.9821343421936,-87.6590423583984,31.1166286468506,-116.465789794922,-18.6872787475586,-96.8325576782227,-6.2162389755249,-67.565788269043,-32.2698669433594,-55.4856948852539,-36.0758094787598,-34.7211723327637,-3.34600901603699,-64.9061279296875,-7.75191736221313,-116.472152709961,-31.5302238464355,50.8032608032227,77.6894989013672,-77.2677917480469,137.418304443359
-57.6522598266602,98.1122817993164,-16.5775012969971,-38.8933372497559,16.0518589019775,25.6405639648438,-1.79482626914978,19.3455677032471,-110.727668762207,-44.9533309936523,-112.079780578613,-55.2077827453613,-82.1931304931641,4.41294622421265,-58.6669082641602,-7.50609302520752,-29.0098743438721,2.50576066970825,-41.3309898376465,-19.6799793243408,-49.3103408813477,-20.860631942749,-129.052200317383,-10.5381135940552,36.3429756164551,42.5404663085938,-48.3856239318848,83.2686233520508
-43.0554084777832,130.580993652344,-7.01482772827148,-70.2303466796875,-4.72244262695312,39.683650970459,10.5859403610229,1.50076878070831,-130.257461547852,-81.9706649780273,-116.03254699707,-42.4602088928223,-81.8198471069336,35.4913902282715,-90.2490539550781,20.9523754119873,-56.9312744140625,71.1439819335938,-31.6066017150879,-58.161247253418,-92.4469528198242,-38.7732543945312,-120.883941650391,9.899169921875,18.0378723144531,28.4519710540771,-40.9846534729004,74.7648620605469
10.4764804840088,131.601837158203,-44.1752891540527,-55.8932495117188,-42.6573600769043,98.7704849243164,-61.3986015319824,0.278313815593719,-129.843963623047,-12.9838972091675,-109.305809020996,5.30390739440918,-104.99649810791,130.330368041992,-119.317642211914,93.954460144043,-111.217086791992,153.048873901367,-87.019660949707,-84.1827239990234,-105.173454284668,27.0532264709473,-114.124702453613,30.6052494049072,-7.40560960769653,47.6750030517578,-38.5545043945312,119.525909423828
47.3926200866699,116.318290710449,-79.0156707763672,-2.49687337875366,-60.0052719116211,150.313034057617,-88.3061676025391,32.2658958435059,-73.9660873413086,73.9905242919922,-49.3900413513184,51.9245529174805,-110.961769104004,205.703567504883,-80.6021575927734,130.136459350586,-101.804763793945,186.017517089844,-126.929664611816,-55.3998069763184,-50.8813629150391,84.5191650390625,-93.9973526000977,20.5033836364746,-17.502010345459,71.0278167724609,-5.52663850784302,147.472610473633
26.1572856903076,71.3624496459961,-43.4764862060547,61.4273567199707,-43.7124710083008,127.014808654785,-24.2774810791016,48.9750442504883,-45.6991577148438,110.453704833984,-5.55065679550171,83.7933120727539,-90.2264862060547,218.576736450195,-13.7675848007202,71.4314880371094,-38.8826789855957,200.495269775391,-81.4867248535156,-3.16325688362122,-36.1524620056152,55.5283432006836,-85.0072708129883,7.38785266876221,-8.09968090057373,76.0491561889648,-0.932529628276825,132.907043457031
8.46216678619385,-15.9024906158447,0.287650913000107,79.3528137207031,-70.1181411743164,63.0010108947754,14.2110443115234,57.6125144958496,-103.493644714355,90.4686737060547,-59.4098472595215,86.9465484619141,-74.1845245361328,241.284133911133,-35.495979309082,14.1277360916138,-22.9500541687012,245.51676940918,-28.6133422851562,-6.26983642578125,-74.1318359375,40.2781448364258,-99.6108169555664,30.0465202331543,-6.85429382324219,31.2586250305176,-44.2366714477539,121.817916870117
2.59747624397278,-59.1909675598145,-15.6313028335571,35.4171104431152,-91.8722305297852,48.5049476623535,1.97471964359283,73.8827056884766,-131.641738891602,41.0087966918945,-121.388565063477,50.6203956604004,-78.074821472168,248.493026733398,-120.691291809082,15.7949714660645,-72.5512008666992,207.068603515625,-24.5469837188721,-20.6122341156006,-80.4864501953125,24.544361114502,-96.0173187255859,43.5503425598145,-8.25181770324707,-37.5437889099121,-38.5544662475586,121.263900756836
-23.836483001709,32.4539566040039,-50.8888092041016,20.7544536590576,-8.55264854431152,67.7301864624023,-24.9584941864014,79.3471298217773,-62.7930335998535,28.7140579223633,-80.4567794799805,-7.61141538619995,-79.1531066894531,160.844375610352,-148.860076904297,10.0779161453247,-102.617301940918,53.436222076416,-32.3848571777344,6.81574821472168,-60.7640151977539,-55.6356163024902,-76.480842590332,28.0631217956543,22.7676734924316,-48.7777633666992,56.8032531738281,83.0003890991211
-22.3448543548584,163.325164794922,-42.9493217468262,36.1946907043457,79.3157806396484,75.049919128418,-38.6932106018066,64.2436218261719,23.8174343109131,30.395450592041,-10.9461917877197,-39.3074073791504,-46.952205657959,56.7892799377441,-95.813850402832,-14.1114807128906,-76.1267166137695,-4.14459657669067,-17.4905223846436,-5.77846908569336,-37.0142478942871,-59.9851875305176,-57.5052642822266,27.0762405395508,71.41357421875,-8.21083736419678,143.848999023438,6.25356435775757
34.4102020263672,166.814331054688,-19.0459480285645,-2.02951407432556,64.8669738769531,68.4065170288086,-7.9821343421936,24.7755756378174,31.1166286468506,-13.7724637985229,-18.6872787475586,-24.0966701507568,-6.2162389755249,23.6095905303955,-32.2698669433594,-8.80638694763184,-36.0758094787598,71.5624465942383,-3.34600901603699,-58.5037574768066,-7.75191736221313,43.8667488098145,-31.5302238464355,37.0489234924316,77.6894989013672,10.6712846755981,137.418304443359,-54.9781951904297
98.1122817993164,85.7710266113281,-38.8933372497559,-40.2181777954102,25.6405639648438,38.3870735168457,19.3455677032471,-28.0423603057861,-44.9533309936523,-52.273078918457,-55.2077827453613,-5.48935890197754,4.41294622421265,22.2038116455078,-7.50609302520752,1.92223834991455,2.50576066970825,93.28271484375,-19.6799793243408,-79.9146423339844,-20.860631942749,71.7852630615234,-10.5381135940552,15.9433698654175,42.5404663085938,-22.2088947296143,83.2686233520508,-65.5094757080078
130.580993652344,74.9177169799805,-70.2303466796875,-41.9645957946777,39.683650970459,13.7383909225464,1.50076878070831,-76.6018524169922,-81.9706649780273,-63.6285781860352,-42.4602088928223,-20.7239570617676,35.4913902282715,33.7761726379395,20.9523754119873,-28.8717651367188,71.1439819335938,68.6211395263672,-58.161247253418,-113.78702545166,-38.7732543945312,8.61690330505371,9.899169921875,-22.5195064544678,28.4519710540771,-90.610107421875,74.7648620605469,-40.3500289916992
131.601837158203,96.4959869384766,-55.8932495117188,-75.670051574707,98.7704849243164,30.8947219848633,0.278313815593719,-114.84700012207,-12.9838972091675,-78.6367263793945,5.30390739440918,-43.1554336547852,130.330368041992,60.0137634277344,93.954460144043,-74.186897277832,153.048873901367,83.6407775878906,-84.1827239990234,-146.780120849609,27.0532264709473,-26.3993377685547,30.6052494049072,-19.0814228057861,47.6750030517578,-125.09090423584,119.525909423828,-23.2389984130859
116.318290710449,48.7067222595215,-2.49687337875366,-98.9628067016602,150.313034057617,54.2000732421875,32.2658958435059,-113.599884033203,73.9905242919922,-76.5380935668945,51.9245529174805,-33.3179512023926,205.703567504883,52.4042091369629,130.136459350586,-80.5497131347656,186.017517089844,49.8285102844238,-55.3998069763184,-111.379920959473,84.5191650390625,-14.0623445510864,20.5033836364746,8.03536319732666,71.0278167724609,-75.2638244628906,147.472610473633,-24.7101554870605
71.3624496459961,8.87468338012695,61.4273567199707,-69.0221099853516,127.014808654785,58.3253936767578,48.9750442504883,-71.6711273193359,110.453704833984,-79.5891265869141,83.7933120727539,-11.7788496017456,218.576736450195,4.27338838577271,71.4314880371094,-61.1764793395996,200.495269775391,-57.284008026123,-3.16325688362122,-78.0902633666992,55.5283432006836,20.4062213897705,7.38785266876221,-25.3625183105469,76.0491561889648,-25.1026706695557,132.907043457031,-10.6311206817627
-15.9024906158447,42.3974876403809,79.3528137207031,-58.8959617614746,63.0010108947754,40.0835227966309,57.6125144958496,-45.5416030883789,90.4686737060547,-107.135078430176,86.9465484619141,-32.5439491271973,241.284133911133,-36.7875747680664,14.1277360916138,-68.2287521362305,245.51676940918,-118.768287658691,-6.26983642578125,-77.5397415161133,40.2781448364258,5.31276321411133,30.0465202331543,-84.739143371582,31.2586250305176,-45.8264007568359,121.817916870117,17.703311920166
-59.1909675598145,79.1937103271484,35.4171104431152,-68.2052536010742,48.5049476623535,-4.04617834091187,73.8827056884766,-43.3647575378418,41.0087966918945,-105.231422424316,50.6203956604004,-83.2220230102539,248.493026733398,-42.6728324890137,15.7949714660645,-88.5237045288086,207.068603515625,-92.0260925292969,-20.6122341156006,-65.0202789306641,24.544361114502,-88.538948059082,43.5503425598145,-77.302116394043,-37.5437889099121,-59.4125785827637,121.263900756836,17.2284526824951
32.4539566040039,73.4995422363281,20.7544536590576,-61.253719329834,67.7301864624023,5.39005327224731,79.3471298217773,-47.7882652282715,28.7140579223633,-68.7456359863281,-7.61141538619995,-84.3139419555664,160.844375610352,-4.8250560760498,10.0779161453247,-73.1328277587891,53.436222076416,-16.0647029876709,6.81574821472168,-74.2777252197266,-55.6356163024902,-104.518684387207,28.0631217956543,-47.9501991271973,-48.7777633666992,-10.49049949646,83.0003890991211,-3.63647389411926
163.325164794922,19.5469551086426,36.1946907043457,-55.9169921875,75.049919128418,102.735549926758,64.2436218261719,-62.7790794372559,30.395450592041,-3.41228270530701,-39.3074073791504,-18.7147789001465,56.7892799377441,57.3622779846191,-14.1114807128906,-42.0663528442383,-4.14459657669067,60.4737396240234,-5.77846908569336,-74.481575012207,-59.9851875305176,-2.40322232246399,27.0762405395508,-53.6255912780762,-8.21083736419678,53.3357162475586,6.25356435775757,3.65980291366577
166.814331054688,-21.5363235473633,-2.02951407432556,-35.7044563293457,68.4065170288086,162.881393432617,24.7755756378174,-42.2717552185059,-13.7724637985229,78.4019927978516,-24.0966701507568,23.7946910858154,23.6095905303955,80.0088653564453,-8.80638694763184,-39.9112243652344,71.5624465942383,63.0673789978027,-58.5037574768066,-20.7227840423584,43.8667488098145,29.5934658050537,37.0489234924316,-57.1994972229004,10.6712846755981,104.097114562988,-54.9781951904297,30.5100078582764
85.7710266113281,81.0634613037109,-40.2181777954102,-4.15920686721802,38.3870735168457,145.082336425781,-28.0423603057861,12.7381782531738,-52.273078918457,88.03515625,-5.48935890197754,-10.3351392745972,22.2038116455078,22.7363815307617,1.92223834991455,-65.8867340087891,93.28271484375,-22.8154907226562,-79.9146423339844,-4.08310174942017,71.7852630615234,-22.1700706481934,15.9433698654175,-61.0856971740723,-22.2088947296143,143.392150878906,-65.5094757080078,40.4286727905273
74.9177169799805,252.699661254883,-41.9645957946777,14.2828426361084,13.7383909225464,139.407669067383,-76.6018524169922,28.5088539123535,-63.6285781860352,48.6757621765137,-20.7239570617676,-45.708137512207,33.7761726379395,-42.7238006591797,-28.8717651367188,-110.259658813477,68.6211395263672,-83.7326278686523,-113.78702545166,-15.7981462478638,8.61690330505371,-37.0166320800781,-22.5195064544678,-70.5687255859375,-90.610107421875,159.069610595703,-40.3500289916992,63.6231575012207
96.4959869384766,266.452697753906,-75.670051574707,48.3540420532227,30.8947219848633,146.452163696289,-114.84700012207,49.2879066467285,-78.6367263793945,68.3598785400391,-43.1554336547852,-19.0700206756592,60.0137634277344,-13.4365148544312,-74.186897277832,-149.676055908203,83.6407775878906,-34.8282051086426,-146.780120849609,29.2594547271729,-26.3993377685547,-47.567741394043,-19.0814228057861,-36.3771781921387,-125.09090423584,158.73908996582,-23.2389984130859,126.942031860352
48.7067222595215,131.097290039062,-98.9628067016602,69.2980651855469,54.2000732421875,131.2939453125,-113.599884033203,100.139404296875,-76.5380935668945,95.827522277832,-33.3179512023926,10.6848812103271,52.4042091369629,51.8898620605469,-80.5497131347656,-143.667938232422,49.8285102844238,38.5284614562988,-111.379920959473,48.353515625,-14.0623445510864,-50.3871002197266,8.03536319732666,1.77045321464539,-75.2638244628906,163.566024780273,-24.7101554870605,143.968490600586
8.87468338012695,14.0554399490356,-69.0221099853516,20.5316753387451,58.3253936767578,107.55158996582,-71.6711273193359,53.1833686828613,-79.5891265869141,61.6622009277344,-11.7788496017456,0.169070035219193,4.27338838577271,19.3916435241699,-61.1764793395996,-100.402503967285,-57.284008026123,24.5392799377441,-78.0902633666992,-19.024055480957,20.4062213897705,23.6915893554688,-25.3625183105469,-32.5390930175781,-25.1026706695557,151.272064208984,-10.6311206817627,57.0688819885254
42.3974876403809,-16.7912921905518,-58.8959617614746,-48.5655288696289,40.0835227966309,68.1923828125,-45.5416030883789,-68.3819274902344,-107.135078430176,16.8272113800049,-32.5439491271973,-0.776374757289886,-36.7875747680664,-77.9937057495117,-68.2287521362305,-60.5300064086914,-118.768287658691,-55.9910926818848,-77.5397415161133,-94.235954284668,5.31276321411133,71.9885787963867,-84.739143371582,-92.2011337280273,-45.8264007568359,91.2640228271484,17.703311920166,-18.9637222290039
79.1937103271484,1.74957847595215,-68.2052536010742,-84.2840576171875,-4.04617834091187,30.9475860595703,-43.3647575378418,-108.817901611328,-105.231422424316,-3.18677878379822,-83.2220230102539,11.8594026565552,-42.6728324890137,-132.266265869141,-88.5237045288086,-55.437126159668,-92.0260925292969,-126.059692382812,-65.0202789306641,-124.746124267578,-88.538948059082,7.69946670532227,-77.302116394043,-114.300506591797,-59.4125785827637,27.6640911102295,17.2284526824951,14.8968315124512
73.4995422363281,-37.4851570129395,-61.253719329834,-79.3386993408203,5.39005327224731,17.6371803283691,-47.7882652282715,-70.4359741210938,-68.7456359863281,-1.13090229034424,-84.3139419555664,-17.8886470794678,-4.8250560760498,-118.290885925293,-73.1328277587891,-93.8856048583984,-16.0647029876709,-120.938400268555,-74.2777252197266,-84.1292343139648,-104.518684387207,-58.6329803466797,-47.9501991271973,-97.6397094726562,-10.49049949646,6.6328010559082,-3.63647389411926,101.317077636719
19.5469551086426,-134.219619750977,-55.9169921875,-30.6063919067383,102.735549926758,-9.31684398651123,-62.7790794372559,-7.89891004562378,-3.41228270530701,7.08918952941895,-18.7147789001465,-71.8545913696289,57.3622779846191,-40.2705993652344,-42.0663528442383,-113.931938171387,60.4737396240234,-18.6769504547119,-74.481575012207,-4.12027215957642,-2.40322232246399,-61.1031684875488,-53.6255912780762,-39.9466285705566,53.3357162475586,-4.14690494537354,3.65980291366577,166.660598754883
-21.5363235473633,-131.374237060547,-35.7044563293457,-4.55816602706909,162.881393432617,-32.0498313903809,-42.2717552185059,28.7155990600586,78.4019927978516,5.44880199432373,23.7946910858154,-92.4764862060547,80.0088653564453,45.7905578613281,-39.9112243652344,-72.9410705566406,63.0673789978027,88.5660629272461,-20.7227840423584,1.32970929145813,29.5934658050537,-57.8824005126953,-57.1994972229004,6.08064031600952,104.097114562988,-8.69820976257324,30.5100078582764,189.146347045898
81.0634613037109,-44.4789619445801,-4.15920686721802,-55.9138641357422,145.082336425781,-1.71408319473267,12.7381782531738,-28.8495349884033,88.03515625,23.9268627166748,-10.3351392745972,-79.8699111938477,22.7363815307617,59.6494140625,-65.8867340087891,-35.3763656616211,-22.8154907226562,99.0923156738281,-4.08310174942017,-56.1762962341309,-22.1700706481934,-49.3048133850098,-61.0856971740723,-23.8318977355957,143.392150878906,25.2304840087891,40.4286727905273,170.574447631836
252.699661254883,-25.4290580749512,14.2828426361084,-104.429634094238,139.407669067383,33.8555641174316,28.5088539123535,-81.9087142944336,48.6757621765137,58.3807144165039,-45.708137512207,-51.1025352478027,-42.7238006591797,17.5469932556152,-110.259658813477,-11.2102212905884,-83.7326278686523,15.673867225647,-15.7981462478638,-66.3089141845703,-37.0166320800781,12.1915159225464,-70.5687255859375,-69.0725860595703,159.069610595703,56.10107421875,63.6231575012207,138.615081787109
266.452697753906,-45.1634902954102,48.3540420532227,-82.3376998901367,146.452163696289,29.9166011810303,49.2879066467285,-44.4087829589844,68.3598785400391,62.0703811645508,-19.0700206756592,-17.2885665893555,-13.4365148544312,-58.0439796447754,-149.676055908203,37.0774383544922,-34.8282051086426,-106.024574279785,29.2594547271729,-45.6617431640625,-47.567741394043,75.2876510620117,-36.3771781921387,-73.6606903076172,158.73908996582,45.284294128418,126.942031860352,104.444747924805
131.097290039062,-28.9869194030762,69.2980651855469,-42.233829498291,131.2939453125,5.23085832595825,100.139404296875,-44.1387557983398,95.827522277832,49.7570381164551,10.6848812103271,-9.56481075286865,51.8898620605469,-155.214645385742,-143.667938232422,29.7427978515625,38.5284614562988,-167.435012817383,48.353515625,-57.610725402832,-50.3871002197266,43.266658782959,1.77045321464539,-83.3868637084961,163.566024780273,16.1436653137207,143.968490600586,69.7266464233398
14.0554399490356,-8.89539623260498,20.5316753387451,-44.9871864318848,107.55158996582,-32.432315826416,53.1833686828613,-104.193298339844,61.6622009277344,37.4006233215332,0.169070035219193,-30.4255886077881,19.3916435241699,-190.55436706543,-100.402503967285,-52.5167808532715,24.5392799377441,-127.723930358887,-19.024055480957,-83.4164886474609,23.6915893554688,-39.7348937988281,-32.5390930175781,-103.644905090332,151.272064208984,-29.2322635650635,57.0688819885254,40.9658432006836
-16.7912921905518,-4.0130672454834,-48.5655288696289,-87.6867218017578,68.1923828125,-70.5902557373047,-68.3819274902344,-130.764770507812,16.8272113800049,6.75402355194092,-0.776374757289886,-33.3393592834473,-77.9937057495117,-167.287612915039,-60.5300064086914,-79.6840896606445,-55.9910926818848,-88.1750869750977,-94.235954284668,-104.446975708008,71.9885787963867,-52.9430122375488,-92.2011337280273,-107.851066589355,91.2640228271484,-82.5103302001953,-18.9637222290039,-18.3527507781982
1.74957847595215,-5.00807189941406,-84.2840576171875,-127.342231750488,30.9475860595703,-104.137130737305,-108.817901611328,-149.902313232422,-3.18677878379822,-30.0398464202881,11.8594026565552,-9.50328731536865,-132.266265869141,-159.714935302734,-55.437126159668,-39.312858581543,-126.059692382812,-80.5216293334961,-124.746124267578,-131.890228271484,7.69946670532227,-24.9963550567627,-114.300506591797,-115.482444763184,27.6640911102295,-113.919059753418,14.8968315124512,-96.8162384033203
-37.4851570129395,4.63317203521729,-79.3386993408203,-123.542625427246,17.6371803283691,-152.691680908203,-70.4359741210938,-147.443740844727,-1.13090229034424,-61.4272499084473,-17.8886470794678,-13.760178565979,-118.290885925293,-119.749038696289,-93.8856048583984,-22.4827175140381,-120.938400268555,-46.3779983520508,-84.1292343139648,-146.952941894531,-58.6329803466797,-45.7931785583496,-97.6397094726562,-116.226127624512,6.6328010559082,-134.529083251953,101.317077636719,-102.272422790527
-134.219619750977,10.1582813262939,-30.6063919067383,-83.4125595092773,-9.31684398651123,-188.347610473633,-7.89891004562378,-84.6902236938477,7.08918952941895,-86.539421081543,-71.8545913696289,-63.3113327026367,-40.2705993652344,-34.9951667785645,-113.931938171387,-33.2212448120117,-18.6769504547119,-20.2554111480713,-4.12027215957642,-120.846878051758,-61.1031684875488,-72.2484588623047,-39.9466285705566,-89.2260437011719,-4.14690494537354,-137.715942382812,166.660598754883,-55.0800323486328
-131.374237060547,-51.1395492553711,-4.55816602706909,-54.0880851745605,-32.0498313903809,-185.799331665039,28.7155990600586,-55.8924369812012,5.44880199432373,-108.634254455566,-92.4764862060547,-99.4761352539062,45.7905578613281,-4.81717777252197,-72.9410705566406,-46.8679275512695,88.5660629272461,-22.4455718994141,1.32970929145813,-80.1039199829102,-57.8824005126953,-54.4054260253906,6.08064031600952,-65.6209564208984,-8.69820976257324,-109.131370544434,189.146347045898,-49.5976943969727
-44.4789619445801,-124.920303344727,-55.9138641357422,-52.0876426696777,-1.71408319473267,-177.122940063477,-28.8495349884033,-73.6146621704102,23.9268627166748,-136.361526489258,-79.8699111938477,-77.6819076538086,59.6494140625,-17.6656398773193,-35.3763656616211,-39.0478782653809,99.0923156738281,-12.1394605636597,-56.1762962341309,-66.3034973144531,-49.3048133850098,-29.5762367248535,-23.8318977355957,-51.4548225402832,25.2304840087891,-103.235816955566,170.574447631836,-58.5652084350586
-25.4290580749512,-101.76929473877,-104.429634094238,-38.3486862182617,33.8555641174316,-160.279006958008,-81.9087142944336,-48.5844955444336,58.3807144165039,-126.160011291504,-51.1025352478027,-21.1422843933105,17.5469932556152,-8.23521423339844,-11.2102212905884,0.130869448184967,15.673867225647,7.42636156082153,-66.3089141845703,-55.0645866394043,12.1915159225464,-8.14023208618164,-69.0725860595703,-33.3093490600586,56.10107421875,-124.818244934082,138.615081787109,-45.0563659667969
-45.1634902954102,-33.0088043212891,-82.3376998901367,0.739261865615845,29.9166011810303,-127.964668273926,-44.4087829589844,-3.73979330062866,62.0703811645508,-69.4700469970703,-17.2885665893555,8.93649673461914,-58.0439796447754,-2.70173048973083,37.0774383544922,-5.65091037750244,-106.024574279785,36.322582244873,-45.6617431640625,-22.5952606201172,75.2876510620117,-5.06252670288086,-73.6606903076172,-38.5841979980469,45.284294128418,-111.996284484863,104.444747924805,-52.3577613830566
-28.9869194030762,18.8812370300293,-42.233829498291,22.3331470489502,5.23085832595825,-117.046180725098,-44.1387557983398,12.4485330581665,49.7570381164551,-52.6676177978516,-9.56481075286865,-31.7648582458496,-155.214645385742,-12.3015232086182,29.7427978515625,-63.6153106689453,-167.435012817383,38.8439140319824,-57.610725402832,-8.02507400512695,43.266658782959,-61.1395988464355,-83.3868637084961,-62.6218452453613,16.1436653137207,-87.8433074951172,69.7266464233398,-72.7681350708008
-8.89539623260498,56.331184387207,-44.9871864318848,7.26247835159302,-32.432315826416,-117.111145019531,-104.193298339844,3.51430559158325,37.4006233215332,-82.0186004638672,-30.4255886077881,-104.91544342041,-190.55436706543,-13.2658033370972,-52.5167808532715,-70.672477722168,-127.723930358887,-12.9238624572754,-83.4164886474609,-26.740629196167,-39.7348937988281,-112.120819091797,-103.644905090332,-59.6701545715332,-29.2322635650635,-97.272102355957,40.9658432006836,-73.0149917602539
-4.0130672454834,18.1378650665283,-87.6867218017578,-23.3416366577148,-70.5902557373047,-115.917831420898,-130.764770507812,-34.7940940856934,6.75402355194092,-102.779685974121,-33.3393592834473,-118.117210388184,-167.287612915039,-8.37925815582275,-79.6840896606445,-46.5273742675781,-88.1750869750977,6.09722757339478,-104.446975708008,-50.6659049987793,-52.9430122375488,-84.6306915283203,-107.851066589355,-39.7831573486328,-82.5103302001953,-119.635604858398,-18.3527507781982,-70.9958648681641
-5.00807189941406,-76.2625732421875,-127.342231750488,-43.4180641174316,-104.137130737305,-155.273300170898,-149.902313232422,-68.2378616333008,-30.0398464202881,-134.014907836914,-9.50328731536865,-73.8738250732422,-159.714935302734,0.0379092954099178,-39.312858581543,-57.4064064025879,-80.5216293334961,95.774528503418,-131.890228271484,-62.0627670288086,-24.9963550567627,-49.361255645752,-115.482444763184,-50.759937286377,-113.919059753418,-140.004089355469,-96.8162384033203,-74.9897308349609
4.63317203521729,-115.488822937012,-123.542625427246,-24.0059032440186,-152.691680908203,-199.419799804688,-147.443740844727,-48.7219924926758,-61.4272499084473,-165.245101928711,-13.760178565979,-71.9888381958008,-119.749038696289,-7.21424579620361,-22.4827175140381,-38.745906829834,-46.3779983520508,68.6793594360352,-146.952941894531,-37.6796875,-45.7931785583496,-58.2689743041992,-116.226127624512,-85.4616088867188,-134.529083251953,-148.250534057617,-102.272422790527,-77.0901489257812
10.1582813262939,-107.336242675781,-83.4125595092773,24.93332862854,-188.347610473633,-174.438446044922,-84.6902236938477,0.177816703915596,-86.539421081543,-159.301620483398,-63.3113327026367,-118.629661560059,-34.9951667785645,-51.8273429870605,-33.2212448120117,25.0602416992188,-20.2554111480713,-28.5598258972168,-120.846878051758,21.513162612915,-72.2484588623047,-64.8067474365234,-89.2260437011719,-97.8711700439453,-137.715942382812,-133.563354492188,-55.0800323486328,-76.9850006103516
